NS	LA	LD	NDEV	AGE	NUC	EXP	REXP	
1.04	4.0	3.02	3.0	0.02	0.0	1.02	1.0	
1.04	4.0	3.02	3.0	0.02	0.0	1.02	1.0	
1.04	4.0	3.02	3.0	0.02	0.0	1.02	1.0	
1.04	4.0	3.02	3.0	0.02	0.0	1.02	1.0	
1.04	4.0	3.02	3.0	0.02	0.0	1.02	1.0	
1.04	4.0	3.02	3.0	0.02	0.0	1.02	1.0	
1.04	4.0	3.02	3.0	0.02	0.0	1.02	1.0	
1.04	4.0	3.02	3.0	0.02	0.0	1.02	1.0	
1.04	4.0	3.02	3.0	0.02	0.0	1.02	1.0	
1.04	4.0	3.02	3.0	0.02	0.0	1.02	1.0	
1.04	4.0	3.02	3.0	0.02	0.0	1.02	1.0	
1.04	4.0	3.02	3.0	0.02	0.0	1.02	1.0	
1.04	4.0	3.02	3.0	0.02	0.0	1.02	1.0	
1.04	4.0	3.02	3.0	0.02	0.0	1.02	1.0	
1.04	4.0	3.02	3.0	0.02	0.0	1.02	1.0	
1.04	4.02	4.0	3.0	0.02	0.0	1.02	1.0	
1.04	4.02	4.0	3.0	0.02	0.0	1.02	1.0	
1.04	4.02	4.0	3.0	0.02	0.0	1.02	1.0	
1.04	4.02	4.0	3.0	0.02	0.0	1.02	1.0	
1.04	4.02	4.0	3.0	0.02	0.0	1.02	1.0	
1.04	4.02	4.0	3.0	0.02	0.0	1.02	1.0	
1.04	4.02	4.0	3.0	0.02	0.0	1.02	1.0	
1.04	4.02	4.0	3.0	0.02	0.0	1.02	1.0	
1.04	4.02	4.0	3.0	0.02	0.0	1.02	1.0	
1.04	4.02	4.0	3.0	0.02	0.0	1.02	1.0	
1.04	4.02	4.0	3.0	0.02	0.0	1.02	1.0	
1.04	4.02	4.0	3.0	0.02	0.0	1.02	1.0	
1.04	4.02	4.0	3.0	0.02	0.0	1.02	1.0	
1.04	4.02	4.0	3.0	0.02	0.0	1.02	1.0	
1.04	4.02	4.0	3.0	0.02	0.0	1.02	1.0	
1.04	4.02	4.0	3.0	0.02	0.0	1.02	1.0	
1.04	4.02	4.0	3.0	0.02	0.0	1.02	1.0	
1.04	4.02	4.0	3.0	0.02	0.0	1.02	1.0	
1.04	4.02	4.0	3.0	0.02	0.0	1.02	1.0	
1.04	4.02	4.0	3.0	0.02	0.0	1.02	1.0	
1.04	4.02	4.0	3.0	0.02	0.0	1.02	1.0	
1.04	4.02	4.0	3.0	0.02	0.0	1.02	1.0	
1.04	4.02	4.0	3.0	0.02	0.0	1.02	1.0	
1.04	4.02	4.0	3.0	0.02	0.0	1.02	1.0	
1.04	4.02	4.0	3.0	0.02	0.0	1.02	1.0	
1.04	4.02	4.0	3.0	0.02	0.0	1.02	1.0	
1.04	4.02	4.0	3.0	0.02	0.0	1.02	1.0	
1.04	4.02	4.0	3.0	0.02	0.0	1.02	1.0	
1.04	4.02	4.0	3.0	0.02	0.0	1.02	1.0	
1.04	4.02	4.0	3.0	0.02	0.0	1.02	1.0	
1.04	4.02	4.0	3.0	0.02	0.0	1.02	1.0	
1.04	4.02	4.0	3.0	0.02	0.0	1.02	1.0	
1.04	4.02	4.0	3.0	0.02	0.0	1.02	1.0	
1.04	4.02	4.0	3.0	0.02	0.0	1.02	1.0	
1.04	4.02	4.0	3.0	0.02	0.0	1.02	1.0	
1.04	4.02	4.0	3.0	0.02	0.0	1.02	1.0	
1.04	4.02	4.0	3.0	0.02	0.0	1.02	1.0	
1.04	4.02	4.0	3.0	0.02	0.0	1.02	1.0	
1.04	4.02	4.0	3.0	0.02	0.0	1.02	1.0	
1.04	4.02	4.0	3.0	0.02	0.0	1.02	1.0	
1.04	4.02	4.0	3.0	0.02	0.0	1.02	1.0	
1.04	4.02	4.0	3.0	0.02	0.0	1.02	1.0	
1.04	4.02	4.0	3.0	0.02	0.0	1.02	1.0	
1.02	5.0	4.0	3.0	0.02	0.0	1.0	2.0	
1.02	5.0	4.0	3.0	0.02	0.0	1.0	2.0	
1.02	5.0	4.0	3.0	0.02	0.0	1.0	2.0	
1.02	5.0	4.0	3.0	0.02	0.0	1.0	2.0	
1.02	5.0	4.0	3.0	0.02	0.0	1.0	2.0	
1.02	5.0	4.0	3.0	0.02	0.0	1.0	2.0	
1.02	5.0	4.0	3.0	0.02	0.0	1.0	2.0	
1.02	5.0	4.0	3.0	0.02	0.0	1.0	2.0	
1.02	5.0	4.0	3.0	0.02	0.0	1.0	2.0	
1.02	5.0	4.0	3.0	0.02	0.0	1.0	2.0	
1.02	5.0	4.0	3.0	0.02	0.0	1.0	2.0	
1.02	5.0	4.0	3.0	0.02	0.0	1.0	2.0	
1.02	5.0	4.0	3.0	0.02	0.0	1.0	2.0	
1.02	5.0	4.0	3.0	0.02	0.0	1.0	2.0	
1.02	5.0	4.0	3.0	0.02	0.0	1.0	2.0	
1.02	5.0	4.0	3.0	0.02	0.0	1.0	2.0	
1.02	5.0	4.0	3.0	0.02	0.0	1.0	2.0	
1.02	5.0	4.0	3.02	0.02	0.0	1.0	3.0	
1.02	5.0	4.0	3.02	0.02	0.0	1.0	3.0	
1.02	5.0	4.0	3.02	0.02	0.0	1.0	3.0	
1.02	5.0	4.0	3.02	0.02	0.0	1.0	3.0	
1.02	5.0	4.0	3.02	0.02	0.0	1.0	3.0	
1.02	5.0	4.0	3.02	0.02	0.0	1.0	3.0	
1.02	5.0	4.0	3.02	0.02	0.0	1.0	3.0	
1.02	5.0	4.0	3.02	0.02	0.0	1.0	3.0	
1.02	5.0	4.0	3.02	0.02	0.0	1.0	3.0	
1.02	5.0	4.0	3.02	0.02	0.0	1.0	3.0	
1.02	5.0	4.0	3.02	0.02	0.0	1.0	3.0	
1.02	5.0	4.0	3.02	0.02	0.0	1.0	3.0	
1.02	5.0	4.0	3.02	0.02	0.0	1.0	3.0	
1.02	5.0	4.0	3.02	0.02	0.0	1.0	3.0	
1.02	5.0	4.0	3.02	0.02	0.0	1.0	3.0	
1.02	5.0	4.0	3.02	0.02	0.0	1.0	3.0	
1.02	5.0	4.0	3.02	0.02	0.0	1.0	3.0	
1.02	5.0	4.0	3.02	0.02	0.0	1.0	3.0	
1.02	5.0	4.0	3.02	0.02	0.0	1.0	3.0	
1.02	5.0	4.0	3.02	0.02	0.0	1.0	3.0	
1.02	5.0	4.0	3.02	0.02	0.0	1.0	3.0	
1.02	5.0	4.0	3.02	0.02	0.0	1.0	3.0	
1.02	5.0	4.0	3.02	0.02	0.0	1.0	3.0	
1.02	5.0	4.0	3.02	0.02	0.0	1.0	3.0	
1.02	5.0	4.0	3.02	0.02	0.0	1.0	3.0	
1.02	5.0	4.0	3.02	0.02	0.0	1.0	3.0	
1.02	5.0	4.0	3.02	0.02	0.0	1.0	3.0	
1.02	5.0	4.0	3.02	0.02	0.0	1.0	3.0	
1.02	5.0	4.0	3.02	0.02	0.0	1.0	3.0	
1.02	5.0	4.0	3.02	0.02	0.0	1.0	3.0	
1.02	5.0	4.0	3.02	0.02	0.0	1.0	3.0	
1.02	5.0	4.0	3.02	0.02	0.0	1.0	3.0	
1.02	5.0	4.0	3.02	0.02	0.0	1.0	3.0	
1.02	5.0	4.0	3.02	0.02	0.0	1.0	3.0	
1.02	5.0	4.0	3.02	0.02	0.0	1.0	3.0	
1.02	5.0	4.0	3.02	0.02	0.0	1.0	3.0	
1.02	5.0	4.0	3.02	0.02	0.0	1.0	3.0	
1.02	5.0	4.0	3.02	0.02	0.0	1.0	3.0	
1.02	5.0	4.0	3.02	0.02	0.0	1.0	3.0	
1.02	5.0	4.0	3.02	0.02	0.0	1.0	3.0	
1.02	5.0	4.0	3.02	0.02	0.0	1.0	3.0	
1.02	5.0	4.0	3.02	0.02	0.0	1.0	3.0	
1.02	5.0	4.0	3.02	0.02	0.0	1.0	3.0	
1.02	5.0	4.0	3.02	0.02	0.0	1.0	3.0	
1.02	5.0	4.0	3.02	0.02	0.0	1.0	3.0	
1.02	5.0	4.0	3.02	0.02	0.0	1.0	3.0	
1.02	5.0	4.0	3.02	0.02	0.0	1.0	3.0	
1.02	5.0	4.0	3.02	0.02	0.0	1.0	3.0	
1.02	5.0	4.0	3.02	0.02	0.0	1.0	3.0	
1.02	5.0	4.0	3.02	0.02	0.0	1.0	3.0	
1.02	5.0	4.0	3.02	0.02	0.0	1.0	3.0	
1.02	5.0	4.0	3.02	0.02	0.0	1.0	3.0	
1.02	5.0	4.0	3.02	0.02	0.0	1.0	3.0	
1.02	5.0	4.0	3.02	0.02	0.0	1.0	3.0	
1.02	5.0	4.0	3.02	0.02	0.0	1.0	3.0	
1.02	5.0	4.0	3.02	0.02	0.0	1.0	3.0	
1.02	5.0	4.0	3.02	0.02	0.0	1.0	3.0	
1.02	5.0	4.0	3.02	0.02	0.0	1.0	3.0	
1.02	5.0	4.0	3.02	0.02	0.0	1.0	3.0	
1.02	5.0	4.0	3.02	0.02	0.0	1.0	3.0	
1.02	5.0	4.0	3.02	0.02	0.0	1.0	3.0	
1.02	5.0	4.0	3.02	0.02	0.0	1.0	3.0	
1.02	5.0	4.0	3.02	0.02	0.0	1.0	3.0	
1.02	5.0	4.0	3.02	0.02	0.0	1.0	3.0	
1.02	5.0	4.0	3.02	0.02	0.0	1.0	3.0	
1.02	5.0	4.0	3.02	0.02	0.0	1.0	3.0	
1.02	5.0	4.0	3.02	0.02	0.0	1.0	3.0	
1.02	5.0	4.0	3.02	0.02	0.0	1.0	3.0	
1.02	5.0	4.0	3.02	0.02	0.0	1.0	3.0	
1.02	5.0	4.0	3.02	0.02	0.0	1.0	3.0	
1.02	5.0	4.0	3.02	0.02	0.0	1.0	3.0	
1.02	5.0	4.0	3.02	0.02	0.0	1.0	3.0	
1.02	5.0	4.0	3.02	0.02	0.0	1.0	3.0	
1.02	5.0	4.0	3.02	0.02	0.0	1.0	3.0	
1.02	5.0	4.0	3.02	0.02	0.0	1.0	3.0	
1.02	5.0	4.0	3.02	0.02	0.0	1.0	3.0	
1.02	5.0	4.0	3.02	0.02	0.0	1.0	3.0	
1.02	5.0	4.0	3.02	0.02	0.0	1.0	3.0	
1.02	5.0	4.0	3.02	0.02	0.0	1.0	3.0	
1.02	5.0	4.0	3.02	0.02	0.0	1.0	3.0	
1.02	5.0	4.0	3.02	0.02	0.0	1.0	3.0	
1.02	5.0	4.0	3.02	0.02	0.0	1.0	3.0	
1.02	5.0	4.0	3.02	0.02	0.0	1.0	3.0	
1.02	5.0	4.0	3.02	0.02	0.0	1.0	3.0	
1.02	5.0	4.0	3.02	0.02	0.0	1.0	3.0	
1.02	5.0	4.0	3.02	0.02	0.0	1.0	3.0	
1.02	5.0	4.0	3.02	0.02	0.0	1.0	3.0	
1.02	5.0	4.0	3.02	0.02	0.0	1.0	3.0	
1.02	5.0	4.0	3.02	0.02	0.0	1.0	3.0	
1.02	5.0	4.0	3.02	0.02	0.0	1.0	3.0	
1.02	5.0	4.0	3.02	0.02	0.0	1.0	3.0	
1.02	5.0	4.0	3.02	0.02	0.0	1.0	3.0	
1.02	5.0	4.02	3.0	0.02	0.0	1.0	4.0	
1.02	5.0	4.02	3.0	0.02	0.0	1.0	4.0	
1.02	5.0	4.02	3.0	0.02	0.0	1.0	4.0	
1.02	5.0	4.02	3.0	0.02	0.0	1.0	4.0	
2.0	7.02	4.0	3.0	1.02	0.0	1.0	7.0	
2.0	7.02	4.0	3.0	1.02	0.0	1.0	7.0	
2.0	7.02	4.0	3.0	1.02	0.0	1.0	7.0	
2.0	7.02	4.0	3.0	1.02	0.0	1.0	7.0	
2.0	7.02	4.0	3.0	1.02	0.0	1.0	7.0	
2.0	7.02	4.0	3.0	1.02	0.0	1.0	7.0	
2.0	7.02	4.0	3.0	1.02	0.0	1.0	7.0	
2.0	7.02	4.0	3.0	1.02	0.0	1.0	7.0	
2.0	7.02	4.0	3.0	1.02	0.0	1.0	7.0	
2.0	7.02	5.0	3.0	1.02	0.0	1.0	7.0	
2.0	7.02	5.0	3.0	1.02	0.0	1.0	7.0	
2.0	7.02	5.0	3.0	1.02	0.0	1.0	7.0	
4.0	8.0	5.0	3.0	1.02	0.0	1.0	7.0	
4.0	8.0	5.0	3.0	1.02	0.0	1.0	7.0	
4.0	8.0	5.0	3.0	1.02	0.0	1.0	7.0	
4.0	8.0	5.0	3.0	1.02	0.0	1.0	7.0	
4.0	8.0	5.0	3.0	1.02	0.0	1.0	7.0	
6.0	8.0	5.0	3.0	1.02	0.0	1.0	7.0	
6.0	8.0	5.0	3.0	1.02	0.0	1.0	7.0	
6.0	8.0	5.0	3.0	1.02	0.0	1.0	7.0	
6.0	8.0	5.0	3.0	1.02	0.0	1.0	7.0	
6.0	8.0	5.0	3.0	1.02	0.0	1.0	7.0	
6.0	8.0	5.0	3.0	1.02	0.0	1.0	7.0	
6.0	8.0	5.0	3.0	1.02	0.0	1.0	7.0	
6.0	8.0	5.0	3.0	1.02	0.0	1.0	7.0	
6.0	8.0	5.0	3.0	1.02	0.0	1.0	7.0	
6.0	8.0	5.0	3.0	1.02	0.0	1.0	7.0	
6.0	8.0	5.0	3.0	1.02	0.0	1.0	7.0	
6.0	8.0	5.0	3.0	1.02	0.0	1.0	7.0	
6.0	8.0	5.0	3.0	1.02	0.0	1.0	7.0	
7.02	8.0	5.0	3.0	1.02	0.0	1.0	7.0	
7.02	8.0	5.0	3.0	1.02	0.0	1.0	7.0	
7.02	8.0	5.0	3.0	1.02	0.0	1.0	7.0	
7.02	8.0	5.0	3.0	1.02	0.0	1.0	7.0	
7.02	8.0	5.0	3.0	1.02	0.0	1.0	7.0	
7.02	8.0	5.0	3.0	1.02	0.0	1.0	7.0	
7.02	8.0	5.0	3.0	1.02	0.0	1.0	7.0	
7.02	8.0	5.0	3.0	1.02	0.0	1.0	7.0	
7.02	8.0	5.0	3.0	1.02	0.0	1.0	7.0	
7.02	8.0	5.0	3.0	1.02	0.0	1.0	7.0	
7.02	8.0	5.0	3.0	1.02	0.0	1.0	7.0	
7.02	8.0	5.0	3.0	1.02	0.0	1.0	7.0	
7.02	8.0	5.0	3.0	1.02	0.0	1.0	7.0	
7.02	9.0	5.0	3.0	1.02	0.0	1.0	7.0	
7.02	9.0	5.0	3.0	1.02	0.0	1.0	7.0	
7.02	9.0	5.0	3.0	1.02	0.0	1.0	7.0	
7.02	9.0	5.0	3.0	1.02	0.0	1.0	7.0	
7.02	9.0	5.0	3.0	1.02	0.0	1.0	7.0	
8.0	9.0	5.0	3.0	1.02	0.0	1.0	7.0	
8.0	9.0	5.0	3.0	1.02	0.0	1.0	7.0	
8.0	9.0	5.0	3.0	1.02	0.0	1.0	7.0	
8.0	9.0	5.0	3.0	1.02	0.0	1.0	7.0	
8.0	9.0	5.0	3.0	1.02	0.0	1.0	7.0	
8.0	9.0	5.0	3.0	1.02	0.0	1.0	7.0	
8.0	9.0	5.0	3.0	1.02	0.0	1.0	7.0	
8.0	9.0	5.0	3.0	1.02	0.0	1.0	7.0	
8.0	9.0	5.0	3.0	1.02	0.0	1.0	7.0	
8.0	9.0	5.0	3.0	1.02	0.0	1.0	7.0	
8.0	9.0	5.0	3.0	1.02	0.0	1.0	7.0	
9.02	9.0	5.0	3.0	1.02	0.0	1.0	7.0	
9.02	9.0	5.0	3.0	1.02	0.0	1.0	7.0	
9.02	9.0	5.0	3.0	1.02	0.0	1.0	7.0	
9.02	9.0	5.0	3.0	1.02	0.0	1.0	7.0	
9.02	9.0	5.0	3.0	1.02	0.0	1.0	7.0	
9.02	9.0	5.0	3.0	1.02	0.0	1.0	7.0	
9.02	9.0	5.0	3.0	1.02	0.0	1.0	7.0	
9.02	9.0	5.0	3.0	1.02	0.0	1.0	7.0	
9.02	9.0	5.0	3.0	1.02	0.0	1.0	7.0	
9.02	9.0	5.0	3.0	1.02	0.0	1.0	7.0	
9.02	9.0	5.0	3.0	1.02	0.0	1.0	7.0	
9.02	9.0	5.0	3.0	1.02	0.0	1.0	7.0	
9.02	9.0	5.0	3.0	1.02	0.0	1.0	7.0	
9.02	9.0	5.0	3.0	1.02	0.0	1.0	7.0	
9.02	9.0	5.0	3.0	1.02	0.0	1.0	7.0	
9.02	9.0	5.0	3.0	1.02	0.0	1.0	7.0	
9.02	9.0	5.0	3.0	1.02	0.0	1.0	7.0	
9.02	9.0	5.0	3.0	1.02	0.0	1.0	7.0	
9.02	9.0	5.0	3.0	1.02	0.0	1.0	7.0	
9.02	9.0	5.0	3.0	1.02	0.0	1.0	7.0	
9.02	9.0	5.0	3.0	1.02	0.0	1.0	7.0	
9.02	9.0	5.0	3.0	1.02	0.0	1.0	7.0	
9.02	9.0	5.0	3.0	1.02	0.0	1.0	7.0	
9.02	9.0	5.0	3.0	1.02	0.0	1.0	7.0	
9.02	9.0	5.0	3.0	1.02	0.0	1.0	7.0	
9.02	9.0	5.0	3.0	1.02	0.0	1.0	7.0	
9.02	9.0	5.0	3.0	1.02	0.0	1.0	7.0	
9.02	9.0	5.0	3.0	1.02	0.0	1.0	7.0	
9.02	9.0	5.0	3.0	1.02	0.0	1.0	7.0	
9.02	9.0	5.0	3.0	1.02	0.0	1.0	7.0	
9.02	9.0	5.0	3.0	1.02	0.0	1.0	7.0	
9.02	9.0	5.0	3.0	1.02	0.0	1.0	7.0	
9.02	9.0	5.0	3.0	1.02	0.0	1.0	7.0	
9.0	10.0	5.0	3.0	1.02	0.0	1.0	7.0	
9.0	10.0	5.0	3.0	1.02	0.0	1.0	7.0	
9.0	10.0	5.0	3.0	1.02	0.0	1.0	7.0	
9.0	10.0	5.0	3.0	1.02	0.0	1.0	7.0	
9.0	10.0	5.0	3.0	1.02	0.0	1.0	7.0	
9.0	10.0	5.0	3.0	1.02	0.0	1.0	7.0	
9.0	10.0	5.0	3.0	1.02	0.0	1.0	7.0	
9.0	10.0	5.0	3.0	1.02	0.0	1.0	7.0	
9.0	10.0	5.0	3.0	1.02	0.0	1.0	7.0	
9.0	10.0	5.0	3.0	1.02	0.0	1.0	7.0	
9.0	10.0	5.0	3.0	1.02	0.0	1.0	7.0	
9.0	11.0	5.0	3.0	1.02	0.0	1.0	7.0	
9.0	11.0	5.0	3.0	1.02	0.0	1.0	7.0	
9.0	11.0	5.0	3.0	1.02	0.0	1.0	7.0	
9.0	11.0	5.0	3.0	1.02	0.0	1.0	7.0	
9.0	11.0	5.0	3.0	1.02	0.0	1.0	7.0	
9.0	11.0	5.0	3.0	1.02	0.0	1.0	7.0	
9.0	11.0	5.0	3.0	1.02	0.0	1.0	7.0	
9.0	11.0	5.0	3.0	1.02	0.0	1.0	7.0	
9.0	11.0	5.0	3.0	1.02	0.0	1.0	7.0	
9.0	11.0	5.0	3.0	1.02	0.0	1.0	7.0	
9.0	11.0	5.0	3.0	1.02	0.0	1.0	7.0	
9.0	11.0	5.0	3.0	1.02	0.0	1.0	7.0	
9.0	11.0	5.0	3.0	1.02	0.0	1.0	7.0	
9.0	12.0	5.0	3.0	1.02	0.0	1.0	7.0	
9.0	12.0	5.0	3.0	1.02	0.0	1.0	7.0	
9.0	12.0	5.0	3.0	1.02	0.0	1.0	7.0	
9.0	12.0	5.0	3.0	1.02	0.0	1.0	7.0	
9.0	12.0	5.0	3.0	1.02	0.0	1.0	7.0	
9.0	12.0	5.0	3.0	1.02	0.0	1.0	7.0	
9.0	12.0	5.0	3.0	1.02	0.0	1.0	7.0	
9.0	12.0	5.0	3.0	1.02	0.0	1.0	7.0	
9.0	12.0	5.0	3.0	1.02	0.0	1.0	7.0	
9.0	12.0	5.0	3.0	1.02	0.0	1.0	7.0	
9.0	12.0	5.0	3.0	1.02	0.0	1.0	7.0	
9.0	12.0	5.0	3.0	1.02	0.0	1.0	7.0	
9.0	12.0	5.0	3.0	1.02	0.0	1.0	7.0	
9.0	12.0	5.0	3.0	1.02	0.0	1.0	7.0	
9.0	12.0	5.0	3.0	1.02	0.0	1.0	7.0	
9.0	12.0	5.0	3.0	1.02	0.0	1.0	7.0	
9.0	12.0	5.0	3.0	1.02	0.0	1.0	7.0	
9.0	13.0	5.0	3.0	1.02	0.0	1.0	7.0	
9.0	13.0	5.0	3.0	1.02	0.0	1.0	7.0	
9.0	15.0	5.0	3.0	1.02	0.0	1.0	7.0	
9.0	15.0	5.0	3.0	1.02	0.0	1.0	7.0	
9.0	15.0	5.0	3.0	1.02	0.0	1.0	7.0	
9.0	15.0	5.0	3.0	1.02	0.0	1.0	7.0	
10.0	15.0	5.0	3.0	1.02	0.0	1.0	7.0	
10.0	15.0	5.0	3.0	1.02	0.0	1.0	7.0	
10.0	15.0	5.0	3.0	1.02	0.0	1.0	7.0	
10.0	15.0	5.0	3.0	1.02	0.0	1.0	7.0	
10.0	15.0	5.0	3.0	1.02	0.0	1.0	7.0	
10.0	15.0	5.0	3.0	1.02	0.0	1.0	7.0	
10.0	15.0	5.0	3.0	1.02	0.0	1.0	7.0	
10.0	15.0	5.0	3.0	1.02	0.0	1.0	7.0	
10.0	15.0	5.0	3.0	1.02	0.0	1.0	7.0	
10.0	15.0	5.0	3.0	1.02	0.0	1.0	7.0	
11.0	15.0	5.0	3.0	1.02	0.0	1.0	7.0	
11.0	15.0	5.0	3.0	1.02	0.0	1.0	7.0	
11.0	15.0	5.0	3.0	1.02	0.0	1.0	7.0	
11.0	15.0	5.0	3.0	1.02	0.0	1.0	7.0	
12.0	16.0	5.0	3.0	1.02	0.0	1.0	7.0	
12.0	16.0	5.0	3.0	1.02	0.0	1.0	7.0	
13.0	16.0	5.0	3.0	1.02	0.0	1.0	7.0	
13.0	16.0	5.0	3.0	1.02	0.0	1.0	7.0	
13.0	16.0	5.0	3.0	1.02	0.0	1.0	7.0	
13.0	16.0	5.0	3.0	1.02	0.0	1.0	7.0	
13.0	16.0	5.0	3.0	1.02	0.0	1.0	7.0	
13.0	16.0	5.0	3.0	1.02	0.0	1.0	7.0	
13.0	16.0	5.0	3.0	1.02	0.0	1.0	7.0	
13.0	16.0	5.0	3.0	1.02	0.0	1.0	7.0	
13.0	16.0	5.0	3.0	1.02	0.0	1.0	7.0	
13.0	16.0	5.0	3.0	1.02	0.0	1.0	7.0	
13.0	16.0	5.0	3.0	1.02	0.0	1.0	7.0	
13.0	16.0	5.0	3.0	1.02	0.0	1.0	7.0	
13.0	16.0	5.0	3.0	1.02	0.0	1.0	7.0	
13.0	17.0	5.0	3.0	1.02	0.0	1.0	7.0	
13.0	17.0	5.0	3.0	1.02	0.0	1.0	7.0	
13.0	17.0	5.0	3.0	1.02	0.0	1.0	7.0	
13.0	17.0	5.0	3.0	1.02	0.0	1.0	7.0	
13.0	17.0	5.0	3.0	1.02	0.0	1.0	7.0	
13.0	17.0	5.0	3.0	1.02	0.0	1.0	7.0	
13.0	17.0	5.0	3.0	1.02	0.0	1.0	7.0	
13.0	17.0	5.0	3.0	1.02	0.0	1.0	7.0	
13.0	17.0	5.0	3.0	1.02	0.0	1.0	7.0	
13.0	17.0	5.0	3.0	1.02	0.0	1.0	7.0	
13.0	17.0	5.0	3.0	1.02	0.0	1.0	7.0	
13.0	17.0	5.0	3.0	1.02	0.0	1.0	7.0	
13.0	17.0	5.0	3.0	1.02	0.0	1.0	7.0	
13.0	19.0	5.0	3.0	1.02	0.0	1.0	7.0	
13.0	19.0	5.0	3.0	1.02	0.0	1.0	7.0	
13.0	19.0	5.0	3.0	1.02	0.0	1.0	7.0	
13.0	19.0	5.0	3.0	1.02	0.0	1.0	7.0	
13.0	19.0	5.0	3.0	1.02	0.0	1.0	7.0	
13.0	19.0	5.0	3.0	1.02	0.0	1.0	7.0	
13.0	19.0	5.0	3.0	1.02	0.0	1.0	7.0	
13.0	19.0	5.0	3.0	1.02	0.0	1.0	7.0	
13.0	19.0	5.0	3.0	1.02	0.0	1.0	7.0	
13.0	19.0	5.0	3.0	1.02	0.0	1.0	7.0	
13.0	19.0	5.0	3.0	1.02	0.0	1.0	7.0	
13.0	19.0	5.0	3.0	1.02	0.0	1.0	7.0	
13.0	19.0	5.0	3.0	1.02	0.0	1.0	7.0	
13.0	19.0	5.0	3.0	1.02	0.0	1.0	7.0	
13.0	19.0	5.0	3.0	1.02	0.0	1.0	7.0	
13.0	19.0	5.0	3.0	1.02	0.0	1.0	7.0	
13.0	19.0	5.0	3.0	1.02	0.0	1.0	7.0	
13.0	19.0	5.0	3.0	1.02	0.0	1.0	7.0	
13.0	19.0	5.0	3.0	1.02	0.0	1.0	7.0	
13.0	19.0	5.0	3.0	1.02	0.0	1.0	7.0	
13.0	19.0	5.0	3.0	1.02	0.0	1.0	7.0	
13.0	19.0	5.0	3.0	1.02	0.0	1.0	7.0	
13.0	19.0	5.0	3.0	1.02	0.0	1.0	7.0	
13.0	19.0	5.0	3.0	1.02	0.0	1.0	7.0	
13.0	19.0	5.0	3.0	1.02	0.0	1.0	7.0	
13.0	19.0	5.0	3.0	1.02	0.0	1.0	7.0	
13.0	19.0	5.0	3.0	1.02	0.0	1.0	7.0	
13.0	19.0	5.0	3.0	1.02	0.0	1.0	7.0	
13.0	20.0	5.0	3.0	1.02	0.0	1.0	7.0	
13.0	20.0	5.0	3.0	1.02	0.0	1.0	7.0	
13.0	20.0	5.0	3.0	1.02	0.0	1.0	7.0	
13.0	20.0	5.0	3.0	1.02	0.0	1.0	7.0	
13.0	20.0	5.0	3.0	1.02	0.0	1.0	7.0	
13.0	20.0	5.0	3.0	1.02	0.0	1.0	7.0	
13.0	20.0	5.0	3.0	1.02	0.0	1.0	7.0	
13.0	20.0	5.0	3.0	1.02	0.0	1.0	7.0	
13.0	20.0	5.0	3.0	1.02	0.0	1.0	7.0	
13.0	20.0	5.0	3.0	1.02	0.0	1.0	7.0	
13.0	20.0	5.0	3.0	1.02	0.0	1.0	7.0	
13.0	20.0	5.0	3.0	1.02	0.0	1.0	7.0	
13.0	20.0	5.0	3.0	1.02	0.0	1.0	7.0	
13.0	20.0	5.0	3.0	1.02	0.0	1.0	7.0	
13.0	20.0	5.0	3.0	1.02	0.0	1.0	7.0	
13.0	20.0	5.0	3.0	1.02	0.0	1.0	7.0	
13.0	20.0	5.0	3.0	1.02	0.0	1.0	7.0	
13.0	20.0	5.0	3.0	1.02	0.0	1.0	7.0	
13.0	20.0	5.0	3.0	1.02	0.0	1.0	7.0	
13.0	20.0	5.0	3.0	1.02	0.0	1.0	7.0	
13.0	20.0	5.0	3.0	1.02	0.0	1.0	7.0	
13.0	20.0	5.0	3.0	1.02	0.0	1.0	7.0	
13.0	20.0	5.0	3.0	1.02	0.0	1.0	7.0	
13.0	20.0	5.0	3.0	1.02	0.0	1.0	7.0	
13.0	20.0	5.0	3.0	1.02	0.0	1.0	7.0	
13.0	20.0	5.0	3.0	1.02	0.0	1.0	7.0	
13.0	20.0	5.0	3.0	1.02	0.0	1.0	7.0	
13.0	20.0	5.0	3.0	1.02	0.0	1.0	7.0	
13.0	20.0	5.0	3.0	1.02	0.0	1.0	7.0	
13.0	20.0	5.0	3.0	1.02	0.0	1.0	7.0	
13.0	20.0	5.0	3.0	1.02	0.0	1.0	7.0	
13.0	20.0	5.0	3.0	1.02	0.0	1.0	7.0	
13.0	20.0	5.0	3.0	1.02	0.0	1.0	7.0	
13.0	20.0	5.0	3.0	1.02	0.0	1.0	7.0	
13.0	20.0	5.0	3.0	1.02	0.0	1.0	7.0	
13.0	20.0	5.0	3.0	1.02	0.0	1.0	7.0	
13.0	20.0	5.0	3.0	1.02	0.0	1.0	7.0	
13.0	20.0	5.0	3.0	1.02	0.0	1.0	7.0	
13.0	20.0	5.0	3.0	1.02	0.0	1.0	7.0	
13.0	20.0	5.0	3.0	1.02	0.0	1.0	7.0	
13.0	20.0	5.0	3.0	1.02	0.0	1.0	7.0	
13.0	20.0	5.0	3.0	1.02	0.0	1.0	7.0	
13.0	20.0	5.0	3.0	1.02	0.0	1.0	7.0	
